"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
94,5,"line",1,1,13,"Images/Lineups/svgs/liJ9Iv1E4WobD.svg","turk18",1,1
95,5,"scatter",1,1,5,"Images/Lineups/svgs/sM3TMQKmqG7Bd.svg","turk18",1,1
96,5,"line",1,1,5,"Images/Lineups/svgs/lbC4U4ZhiJGfb.svg","turk18",1,1
97,5,"scatter",1,1,5,"Images/Lineups/svgs/s6Z58A1IKAWtr.svg","turk18",1,1
98,5,"line",1,1,5,"Images/Lineups/svgs/lIpnLSpuaFW67.svg","turk18",1,1
99,5,"scatter",1,1,19,"Images/Lineups/svgs/sE3haGMHEZU83.svg","turk18",1,1
100,5,"line",1,1,19,"Images/Lineups/svgs/lRCXjD59ycOUD.svg","turk18",1,1
101,5,"scatter",1,1,1,"Images/Lineups/svgs/sRU8vW0i9Vl7H.svg","turk18",1,1
102,5,"line",1,1,1,"Images/Lineups/svgs/lgX8WqbGNf2ya.svg","turk18",1,1
103,5,"scatter",1,1,5,"Images/Lineups/svgs/sCajjs4llAiTx.svg","turk18",1,1
104,5,"line",1,1,5,"Images/Lineups/svgs/lEHEZFNkQkGgD.svg","turk18",1,1
105,5,"scatter",1,1,11,"Images/Lineups/svgs/s0yQsqETYIXFD.svg","turk18",1,1
106,5,"line",1,1,11,"Images/Lineups/svgs/le0tCykWXh1dX.svg","turk18",1,1
107,5,"scatter",1,1,13,"Images/Lineups/svgs/sEHS7U7XrMdBx.svg","turk18",1,1
108,5,"line",1,1,13,"Images/Lineups/svgs/lGMAWWdCW9krp.svg","turk18",1,1
109,5,"scatter",1,1,6,"Images/Lineups/svgs/s5abpTd09zbq3.svg","turk18",1,1
110,5,"line",1,1,6,"Images/Lineups/svgs/lNzM4lEyBbuWT.svg","turk18",1,1
111,5,"scatter",1,1,11,"Images/Lineups/svgs/sLEUWRoWGmjfM.svg","turk18",1,1
112,5,"line",1,1,11,"Images/Lineups/svgs/lIxLAGDvuphfV.svg","turk18",1,1
113,5,"scatter",1,1,12,"Images/Lineups/svgs/sXdbEBfzNJifQ.svg","turk18",1,1
114,5,"line",1,1,12,"Images/Lineups/svgs/lQwzT0NxThVfi.svg","turk18",1,1
115,5,"scatter",1,1,10,"Images/Lineups/svgs/sYjEsc2ZFd5hL.svg","turk18",1,1
116,5,"line",1,1,10,"Images/Lineups/svgs/l3WT9C6zviAL7.svg","turk18",1,1
117,5,"scatter",1,1,8,"Images/Lineups/svgs/s7QBYJyMbuxGv.svg","turk18",1,1
118,5,"line",1,1,8,"Images/Lineups/svgs/lMKDqvALUiTX7.svg","turk18",1,1
119,5,"scatter",1,1,18,"Images/Lineups/svgs/sVCSh9ECS4WN8.svg","turk18",1,1
120,5,"line",1,1,18,"Images/Lineups/svgs/ldBFVhHGNEfQm.svg","turk18",1,1
121,5,"scatter",1,1,18,"Images/Lineups/svgs/spGUcJq0OM5SS.svg","turk18",1,1
122,5,"line",1,1,18,"Images/Lineups/svgs/lgnRWVx6SyCGP.svg","turk18",1,1
123,5,"scatter",1,1,13,"Images/Lineups/svgs/sFXfOOCVR0StT.svg","turk18",1,1
124,5,"line",1,1,13,"Images/Lineups/svgs/letyUNlxl5pu2.svg","turk18",1,1
125,5,"scatter",1,1,10,"Images/Lineups/svgs/s6wVzlOQcEBYX.svg","turk18",1,1
126,5,"line",1,1,10,"Images/Lineups/svgs/l5QSc4KqwLHiJ.svg","turk18",1,1
127,5,"scatter",1,1,7,"Images/Lineups/svgs/sPOjbTxuWIG97.svg","turk18",1,1
128,5,"line",1,1,7,"Images/Lineups/svgs/lPanJeHJy0jo6.svg","turk18",1,1
129,5,"scatter",1,1,4,"Images/Lineups/svgs/s3b6dtStGpLfx.svg","turk18",1,1
130,5,"line",1,1,4,"Images/Lineups/svgs/lpVYb7gKU5mTi.svg","turk18",1,1
131,5,"scatter",1,1,2,"Images/Lineups/svgs/sY28uKwbOqUeB.svg","turk18",1,1
132,5,"line",1,1,2,"Images/Lineups/svgs/lre2rhkfLGHKT.svg","turk18",1,1
133,5,"scatter",1,1,11,"Images/Lineups/svgs/s9m3xOK6qcWKq.svg","turk18",1,1
134,5,"line",1,1,11,"Images/Lineups/svgs/l6quqZH3DgCxL.svg","turk18",1,1
135,5,"scatter",1,1,11,"Images/Lineups/svgs/s4PscQzbdcivd.svg","turk18",1,1
136,5,"line",1,1,11,"Images/Lineups/svgs/lBleWs7gAktIO.svg","turk18",1,1
137,5,"scatter",1,1,19,"Images/Lineups/svgs/sA1OZYleAzMR8.svg","turk18",1,1
138,5,"line",1,1,1,"Images/Lineups/svgs/lV4TYLoVyi7r0.svg","turk18",1,1
139,5,"scatter",1,1,4,"Images/Lineups/svgs/sJGhsDim3mxAt.svg","turk18",1,1
140,5,"line",1,1,4,"Images/Lineups/svgs/levqphUkPliOG.svg","turk18",1,1
141,5,"scatter",1,1,19,"Images/Lineups/svgs/s2iPzGMJ00kjf.svg","turk18",1,1
142,5,"line",1,1,19,"Images/Lineups/svgs/l52sE9GsCA2ZV.svg","turk18",1,1
143,5,"scatter",1,1,13,"Images/Lineups/svgs/s6UA8On7ObUyV.svg","turk18",1,1
144,5,"line",1,1,13,"Images/Lineups/svgs/lDmCWW05oDHOW.svg","turk18",1,1
145,5,"scatter",1,1,14,"Images/Lineups/svgs/sTYeJz0fMr9jZ.svg","turk18",1,1
146,5,"line",1,1,14,"Images/Lineups/svgs/lf62Bzriz8zpM.svg","turk18",1,1
147,5,"scatter",1,1,16,"Images/Lineups/svgs/sbcUqiNIdFuDb.svg","turk18",1,1
148,5,"line",1,1,16,"Images/Lineups/svgs/lfMsi5aPR4k0e.svg","turk18",1,1
149,5,"scatter",1,1,7,"Images/Lineups/svgs/sGFGvZNoN9pMT.svg","turk18",1,1
150,5,"line",1,1,7,"Images/Lineups/svgs/l76x4cOUXfNVZ.svg","turk18",1,1
151,5,"scatter",1,1,2,"Images/Lineups/svgs/sQJPaAMfsY8pv.svg","turk18",1,1
152,5,"line",1,1,2,"Images/Lineups/svgs/l7NQ4PPn67zVl.svg","turk18",1,1
153,5,"scatter",1,1,14,"Images/Lineups/svgs/sKOsVnPavHFBu.svg","turk18",1,1
154,5,"line",1,1,14,"Images/Lineups/svgs/lCvzi7XcgE65x.svg","turk18",1,1
155,5,"scatter",1,1,11,"Images/Lineups/svgs/s6GiZHExy89yG.svg","turk18",1,1
156,5,"line",1,1,11,"Images/Lineups/svgs/llptKiLmCgShC.svg","turk18",1,1
157,5,"scatter",1,1,19,"Images/Lineups/svgs/srNL0ySrOkpLx.svg","turk18",1,1
158,5,"line",1,1,3,"Images/Lineups/svgs/lA4hgLf1ATfXa.svg","turk18",1,1
159,5,"scatter",1,1,11,"Images/Lineups/svgs/s0ZPnLvKQjD7g.svg","turk18",1,1
160,5,"line",1,1,11,"Images/Lineups/svgs/l7SleDr6TF6KW.svg","turk18",1,1
161,5,"scatter",1,1,5,"Images/Lineups/svgs/suYeyfOgr3XD3.svg","turk18",1,1
162,5,"line",1,1,5,"Images/Lineups/svgs/lcDsDkr37U73h.svg","turk18",1,1
163,5,"scatter",1,1,5,"Images/Lineups/svgs/sbV2BooIiqU8X.svg","turk18",1,1
164,5,"line",1,1,5,"Images/Lineups/svgs/l5iFTVjDEqCqf.svg","turk18",1,1
165,5,"scatter",1,1,11,"Images/Lineups/svgs/sfg1WZXsFRd2O.svg","turk18",1,1
166,5,"line",1,1,11,"Images/Lineups/svgs/lazmmjuWKZkEE.svg","turk18",1,1
167,5,"scatter",1,1,3,"Images/Lineups/svgs/s1aPaLdzt2rsA.svg","turk18",1,1
168,5,"line",1,1,3,"Images/Lineups/svgs/lOfsbEjjH2PsJ.svg","turk18",1,1
169,5,"scatter",1,1,3,"Images/Lineups/svgs/st2cPaiOjZivo.svg","turk18",1,1
170,5,"line",1,1,3,"Images/Lineups/svgs/lNWC7pHZQczZ5.svg","turk18",1,1
171,5,"scatter",1,1,11,"Images/Lineups/svgs/syQdr7kFB7Vws.svg","turk18",1,1
172,5,"line",1,1,11,"Images/Lineups/svgs/l1gZUjRm31vbY.svg","turk18",1,1
173,5,"scatter",1,1,16,"Images/Lineups/svgs/syk6Rkksw0CDd.svg","turk18",1,1
174,5,"line",1,1,16,"Images/Lineups/svgs/lr8yJ088V8ehj.svg","turk18",1,1
175,5,"scatter",1,1,16,"Images/Lineups/svgs/sA26vpiyGarBf.svg","turk18",1,1
176,5,"line",1,1,16,"Images/Lineups/svgs/llh5XdCE1krj5.svg","turk18",1,1
177,5,"scatter",1,1,10,"Images/Lineups/svgs/sWJszGVW47XGv.svg","turk18",1,1
178,5,"line",1,1,10,"Images/Lineups/svgs/lWyFvpkgoZywA.svg","turk18",1,1
179,5,"scatter",1,1,13,"Images/Lineups/svgs/suBy2pmyG3AUO.svg","turk18",1,1
180,5,"line",1,1,13,"Images/Lineups/svgs/liGcRLB4QFxwf.svg","turk18",1,1
181,5,"scatter",1,1,12,"Images/Lineups/svgs/sd4VRB0k6rjjm.svg","turk18",1,1
182,5,"line",1,1,12,"Images/Lineups/svgs/lO9xVUe3sAiDK.svg","turk18",1,1
183,5,"scatter",1,1,11,"Images/Lineups/svgs/sUnj8EaYeadPN.svg","turk18",1,1
184,5,"line",1,1,11,"Images/Lineups/svgs/lgSiFsZJdXonm.svg","turk18",1,1
185,5,"scatter",1,1,4,"Images/Lineups/svgs/snslmvMRPscUM.svg","turk18",1,1
186,5,"line",1,1,4,"Images/Lineups/svgs/lleC6csjAbyz0.svg","turk18",1,1
187,5,"scatter",1,1,17,"Images/Lineups/svgs/suXiZhgsu9vER.svg","turk18",1,1
188,5,"line",1,1,17,"Images/Lineups/svgs/lZmbmzMTsyslA.svg","turk18",1,1
189,5,"scatter",1,1,11,"Images/Lineups/svgs/soc8DyNRPa55r.svg","turk18",1,1
190,5,"line",1,1,11,"Images/Lineups/svgs/lwz6Wfmkr4Bui.svg","turk18",1,1
191,5,"scatter",1,1,3,"Images/Lineups/svgs/sVRwXdeJKUNOt.svg","turk18",1,1
192,5,"line",1,1,3,"Images/Lineups/svgs/l8vAeT9UgN0By.svg","turk18",1,1
193,5,"scatter",1,1,11,"Images/Lineups/svgs/sWGbztf9cRb4C.svg","turk18",1,1
194,5,"line",1,1,11,"Images/Lineups/svgs/l4ByKlBIK5NHI.svg","turk18",1,1
195,5,"scatter",1,1,9,"Images/Lineups/svgs/snbj2CcOz00mT.svg","turk18",1,1
196,5,"line",1,1,9,"Images/Lineups/svgs/lHvPBDpZ4LZAg.svg","turk18",1,1
197,5,"scatter",1,1,11,"Images/Lineups/svgs/stUhHi1kCRjRc.svg","turk18",1,1
198,5,"line",1,1,11,"Images/Lineups/svgs/lp2bxBG6YYvdI.svg","turk18",1,1
199,5,"scatter",1,1,12,"Images/Lineups/svgs/sQ2b7VteylKVp.svg","turk18",1,1
200,5,"line",1,1,12,"Images/Lineups/svgs/lO6G2Xf6NsfCy.svg","turk18",1,1
201,5,"scatter",1,1,20,"Images/Lineups/svgs/sBSwhlZC15DiV.svg","turk18",1,1
202,5,"line",1,1,20,"Images/Lineups/svgs/lEvD3hwmzppEd.svg","turk18",1,1
203,5,"scatter",1,1,11,"Images/Lineups/svgs/svBbyV2GFdWWw.svg","turk18",1,1
204,5,"line",1,1,11,"Images/Lineups/svgs/lfjlWliGTPrKT.svg","turk18",1,1
205,5,"scatter",1,1,18,"Images/Lineups/svgs/sYWgi6BgIuQu0.svg","turk18",1,1
206,5,"line",1,1,18,"Images/Lineups/svgs/lsDAKCLGjDcMF.svg","turk18",1,1
207,5,"scatter",1,1,6,"Images/Lineups/svgs/sKlQdyXhFCOf8.svg","turk18",1,1
208,5,"line",1,1,6,"Images/Lineups/svgs/lMn0TGp7Obbvl.svg","turk18",1,1
209,5,"scatter",1,1,7,"Images/Lineups/svgs/sFf2oZXvQSqhu.svg","turk18",1,1
210,5,"line",1,1,7,"Images/Lineups/svgs/lmLi1ZjwUrPnJ.svg","turk18",1,1
211,5,"scatter",1,1,5,"Images/Lineups/svgs/smF22kQMTBpSm.svg","turk18",1,1
212,5,"line",1,1,5,"Images/Lineups/svgs/l6i5lRW06KblM.svg","turk18",1,1
213,5,"scatter",1,1,12,"Images/Lineups/svgs/shBmzbrxvH9cD.svg","turk18",1,1
214,5,"line",1,1,12,"Images/Lineups/svgs/l6w63VMl60CCH.svg","turk18",1,1
215,5,"scatter",1,1,6,"Images/Lineups/svgs/sXMuB5mhjinnn.svg","turk18",1,1
216,5,"line",1,1,6,"Images/Lineups/svgs/lqwQVwCN7fZf4.svg","turk18",1,1
217,5,"scatter",1,1,7,"Images/Lineups/svgs/sbc9lPR3PGV1h.svg","turk18",1,1
218,5,"line",1,1,7,"Images/Lineups/svgs/lJA6lqPvzD6Dt.svg","turk18",1,1
219,5,"scatter",1,1,13,"Images/Lineups/svgs/st1sLJf0yyUsE.svg","turk18",1,1
220,5,"line",1,1,13,"Images/Lineups/svgs/l4E8AZhjViw65.svg","turk18",1,1
221,5,"scatter",1,1,1,"Images/Lineups/svgs/suHzH6tROxpTT.svg","turk18",1,1
222,5,"line",1,1,1,"Images/Lineups/svgs/luR6T4DKIi5Q1.svg","turk18",1,1
223,5,"scatter",1,1,10,"Images/Lineups/svgs/su7mWVpd3weJv.svg","turk18",1,1
224,5,"line",1,1,10,"Images/Lineups/svgs/lUvSeFI4PVggM.svg","turk18",1,1
225,5,"scatter",1,1,20,"Images/Lineups/svgs/s4bg1LtP85Lr4.svg","turk18",1,1
226,5,"line",1,1,20,"Images/Lineups/svgs/leXYWVukFhLPx.svg","turk18",1,1
227,5,"scatter",1,1,2,"Images/Lineups/svgs/swcfw6ngMUc2E.svg","turk18",1,1
228,5,"line",1,1,2,"Images/Lineups/svgs/l4BzWlfGI1k0V.svg","turk18",1,1
229,5,"scatter",1,1,5,"Images/Lineups/svgs/s1WEjrDyB83P6.svg","turk18",1,1
230,5,"line",1,1,5,"Images/Lineups/svgs/loGxsnEWnaC9o.svg","turk18",1,1
231,5,"scatter",1,1,10,"Images/Lineups/svgs/sYKAffXvoYy2T.svg","turk18",1,1
232,5,"line",1,1,10,"Images/Lineups/svgs/lUHJq1gpuoM2e.svg","turk18",1,1
233,5,"scatter",1,1,5,"Images/Lineups/svgs/szWknUTpzfpOf.svg","turk18",1,1
234,5,"line",1,1,5,"Images/Lineups/svgs/ln7KP5S8WRVLk.svg","turk18",1,1
235,5,"scatter",1,1,15,"Images/Lineups/svgs/seBSczETZSi2M.svg","turk18",1,1
236,5,"line",1,1,15,"Images/Lineups/svgs/lLuPGViU5fW4f.svg","turk18",1,1
237,5,"scatter",1,1,7,"Images/Lineups/svgs/sz6atLt1VvJRe.svg","turk18",1,1
238,5,"line",1,1,7,"Images/Lineups/svgs/lLrc7WyZPnlUR.svg","turk18",1,1
239,5,"scatter",1,1,17,"Images/Lineups/svgs/sxYJ8pF6xJheJ.svg","turk18",1,1
240,5,"line",1,1,17,"Images/Lineups/svgs/lyCk6PcwB8QTF.svg","turk18",1,1
241,5,"scatter",1,1,15,"Images/Lineups/svgs/sIJ76loCYCNv9.svg","turk18",1,1
242,5,"line",1,1,15,"Images/Lineups/svgs/lou5QbPgHLaL3.svg","turk18",1,1
243,5,"scatter",1,1,19,"Images/Lineups/svgs/syMU0ZJCfvczj.svg","turk18",1,1
244,5,"line",1,1,19,"Images/Lineups/svgs/lbVoCb393fj4o.svg","turk18",1,1
245,5,"scatter",1,1,20,"Images/Lineups/svgs/sxC4FBwlk0faO.svg","turk18",1,1
246,5,"line",1,1,20,"Images/Lineups/svgs/lGJNKSS7uAY2T.svg","turk18",1,1
247,5,"scatter",1,1,10,"Images/Lineups/svgs/s7LKux31tgdfh.svg","turk18",1,1
248,5,"line",1,1,10,"Images/Lineups/svgs/lRSlGdznj3wZq.svg","turk18",1,1
249,5,"scatter",1,1,15,"Images/Lineups/svgs/sR1PbvQEKYsmm.svg","turk18",1,1
250,5,"line",1,1,15,"Images/Lineups/svgs/lonCM9OgbJrmn.svg","turk18",1,1
251,5,"scatter",1,1,6,"Images/Lineups/svgs/sYKC1YaUD7EIJ.svg","turk18",1,1
252,5,"line",1,1,6,"Images/Lineups/svgs/lfUtduFcpS6Jt.svg","turk18",1,1
253,5,"scatter",1,1,10,"Images/Lineups/svgs/sTkTLDo0uquf1.svg","turk18",1,1
254,5,"line",1,1,10,"Images/Lineups/svgs/lJcvwgwyKgS6B.svg","turk18",1,1
255,5,"scatter",1,1,15,"Images/Lineups/svgs/sb5TxUmz8rmdi.svg","turk18",1,1
256,5,"line",1,1,15,"Images/Lineups/svgs/lQctv9guBKx4o.svg","turk18",1,1
257,5,"scatter",1,1,11,"Images/Lineups/svgs/sNiiO2xXwYIRt.svg","turk18",1,1
258,5,"line",1,1,11,"Images/Lineups/svgs/los9A7DxZYFBG.svg","turk18",1,1
259,5,"scatter",1,1,3,"Images/Lineups/svgs/sIiCYHVGXmzCS.svg","turk18",1,1
260,5,"line",1,1,3,"Images/Lineups/svgs/lMaeuOlDR7hrR.svg","turk18",1,1
261,5,"scatter",1,1,10,"Images/Lineups/svgs/s6tyCQlby0bTR.svg","turk18",1,1
262,5,"line",1,1,10,"Images/Lineups/svgs/loiLXyiI3BP7i.svg","turk18",1,1
263,5,"scatter",1,1,19,"Images/Lineups/svgs/sL9PlviIpLtsv.svg","turk18",1,1
264,5,"line",1,1,19,"Images/Lineups/svgs/lDzqGBsn0rwhS.svg","turk18",1,1
265,5,"scatter",1,1,17,"Images/Lineups/svgs/sph5KF6pJCVs1.svg","turk18",1,1
266,5,"line",1,1,17,"Images/Lineups/svgs/l0ceIW13YKq0P.svg","turk18",1,1
267,5,"scatter",1,1,9,"Images/Lineups/svgs/shZNX0HHmPX32.svg","turk18",1,1
268,5,"line",1,1,9,"Images/Lineups/svgs/ldnaSzZWf0xPG.svg","turk18",1,1
269,5,"scatter",1,1,10,"Images/Lineups/svgs/s7dp8WbF7qk0o.svg","turk18",1,1
270,5,"line",1,1,10,"Images/Lineups/svgs/ldPNP1VAzcGG6.svg","turk18",1,1
271,5,"scatter",1,1,2,"Images/Lineups/svgs/slVEkq2BPpZd3.svg","turk18",1,1
