"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name","trial"
12,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","2, 11","7c87598202230d94443a5ae511fe749c.svg","turk16",126,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
12,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","2, 11","0636bb5b6e605eba0b61211186e18aac.svg","turk16",127,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
12,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","2, 11","9d370a7ef0514b37ef81ef358c955f7b.svg","turk16",128,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
12,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","2, 11","f25271b6f4af631380053f5119e4e9db.svg","turk16",129,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
13,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","166f38e0b434a4f8b058e07b31d2e920.svg","turk16",150,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","2850d7b13e83514b3673aeb6ff9c63fd.svg","turk16",151,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","62513c1cb1bbf90a3210bf6c56f28ec3.svg","turk16",152,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","71fb7caa980b267a1ac0c7b4448443a7.svg","turk16",153,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","8f6c72891e5763a4fe83eb1eaa7dacc4.svg","turk16",154,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","87647fa22b21134a8bd50274beec6bf9.svg","turk16",155,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","649351873015c87d5dd407b0b557dd6e.svg","turk16",156,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","660a68a13360683cb90940bd3fa9c510.svg","turk16",157,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","9542d1e1a9829b2987709e2f26518bcf.svg","turk16",158,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
13,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","5, 1","ccd27d2c882d687bb0a3cdad1323ce69.svg","turk16",159,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","88ed8b4d3b10c6bdfe3aab690dfa9215.svg","turk16",150,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","866be5680db11c2b72b5c897b5668aa8.svg","turk16",151,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","40690899cc8f89bca2af7552033f7ddb.svg","turk16",152,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","6aaca5fe2207bcfae70a132baee8b811.svg","turk16",153,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","d7a21270543d50c33f5c174257adf5cf.svg","turk16",154,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","02dcc1029a6d1692393f893037991c37.svg","turk16",155,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","51d27b87985771fc382e26f010360b4a.svg","turk16",156,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","7986c210b91d0b40a80c6109c306e444.svg","turk16",157,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","c9d8337a366cca46085d6cbf91a828e3.svg","turk16",158,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
14,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","8, 5","5866566d0dabde818a6a58ea3d8adc26.svg","turk16",159,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","bb20abe8fb0b7b61102ff9d724afac52.svg","turk16",150,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","f4ddbcbd3a798eaa1f2cd0e72641d380.svg","turk16",151,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","b012ccb7c2f659c268082b9b5f6ef920.svg","turk16",152,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","0556491b675a2668d21886a3acb7ba3f.svg","turk16",153,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","6d18a0df18117347dfec167d6857ab7e.svg","turk16",154,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","5704955046d1d917294961d87e25213b.svg","turk16",155,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","1c2b7b0bfcf86e53d44225edd30c24c9.svg","turk16",156,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","e755717a09eb095cd276264562fbd65d.svg","turk16",157,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","222fd725335c4170c5488256b54c60f4.svg","turk16",158,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
15,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.77535-cluster-0.87485","9, 2","a2be48fe7acfec262d86b7a224dca675.svg","turk16",159,"set-15-k-3-sdline-0.35-sdgroup-0.30",0
16,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","c1e9a1d888e9ea51b05ed916ddcb6586.svg","turk16",180,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","8364b355fa0c44a12e9ac825b6f9a50b.svg","turk16",181,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","3f730725cd326677c6b00a3865c6bcbc.svg","turk16",182,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","acc964103974c08070db3d70a6054697.svg","turk16",183,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","17c98acb25e63c181afaceae590c0e36.svg","turk16",184,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","a1539374d3426396f1616bff1ce7f37d.svg","turk16",185,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","bc9377101d28d434e3cc7b22aec2fb74.svg","turk16",186,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","a73ee249e6ed05dfc95875e75763b08f.svg","turk16",187,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","1f1a5d14c8241c8e250366dc3a480d9a.svg","turk16",188,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
16,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.35","line-0.75093-cluster-0.86592","20, 2","e9d7c37e2ac882d9e489dbb81ac4b33c.svg","turk16",189,"set-16-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","374140efc31bb5d1669d0a8f27a62bc2.svg","turk16",180,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","6a15277ca4a93885f4ab02d1e775d21b.svg","turk16",181,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","622a2716fb35770e3a5cfbaabf7b48c4.svg","turk16",182,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","b500e803a450a916282e23c1ff202e86.svg","turk16",183,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","2c48aabfbebbc36a68cf095d4340ac14.svg","turk16",184,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","42764d3ceeddffef48fef23bb4581f8b.svg","turk16",185,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","89d5329b6d34b8c068a27dc434ce4629.svg","turk16",186,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","8f938af5d067947097c3a7904e918b74.svg","turk16",187,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","5157529e7dac0714bd82cbe624b0516d.svg","turk16",188,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
17,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.35","line-0.79563-cluster-0.86487","18, 16","1d1d007daac371df065ce04d165e8190.svg","turk16",189,"set-17-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","2d26d50ac2e2aa3a3bdb8992879c57f6.svg","turk16",180,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","8212a3de723ce92679923d1604904248.svg","turk16",181,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","1a02213aaa7c326d4e8484923a1630ce.svg","turk16",182,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","98bf134113086c4b333361476ee5a5e9.svg","turk16",183,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","c1ac5b9f4a7777327e321f56f3ed8f5b.svg","turk16",184,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","8c9fa3cde834bd79fe54ebf16d6ca516.svg","turk16",185,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","44ce387654e9f9e027e7dc9727047280.svg","turk16",186,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","d1e736b4f914af118da4a3fa180dea9e.svg","turk16",187,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","e85a216f4f47615b5498763bc0bb71cc.svg","turk16",188,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
18,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.35","line-0.77955-cluster-0.85575","2, 7","f30ba57353c2c112e227f09500dc75b2.svg","turk16",189,"set-18-k-3-sdline-0.35-sdgroup-0.35",0
19,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","1d3dc9ded05d1060aebc6d79c045f67c.svg","turk16",130,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","cc6243042028bbb1632692fe847053fc.svg","turk16",131,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","97e3df0abe0a4368c8e97f6f73850a3b.svg","turk16",132,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","1a3884876d6782955972cfac8c41bd63.svg","turk16",133,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","98ca843243c3a12526eb170e04cd54e4.svg","turk16",134,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","6083d749aacd7403e93471955adea6e7.svg","turk16",135,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","da9bbbb9266c8406fde37744abd666ad.svg","turk16",136,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","d107cd35708045269de76ff315c615ad.svg","turk16",137,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","dbf2d09ccfb473508a6bafb17276cea4.svg","turk16",138,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
19,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.25","line-0.66239-cluster-0.90875","15, 16","afcf35353b449921180c0e81c6281305.svg","turk16",139,"set-19-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","5c17f428e2d1ea5ed8918cd600f21e3f.svg","turk16",130,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","eab3ce870e7bbc68753479ac072952be.svg","turk16",131,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","9dd3505365440b70ebd3214b377edaef.svg","turk16",132,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","737dbe1eaec0ee6aa61225e8b3c8d247.svg","turk16",133,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","57fc7504bec6e1b6d521d716a1e9e6b4.svg","turk16",134,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","92ec816803ea4f37c81e00b97dbf771d.svg","turk16",135,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","05a67e2d7482b30a73b2c7427c52e1cc.svg","turk16",136,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","e295f62a5cb2e3c2c8c023a528b1a6af.svg","turk16",137,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","7af2226b1db4fae595176af673b03a03.svg","turk16",138,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
20,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.25","line-0.64057-cluster-0.90492","15, 19","50ca481a31a95c98510d1c1894019438.svg","turk16",139,"set-20-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","c8a8622f76434ae68e6b14f415d5ebe8.svg","turk16",130,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","b0492e925450eb5346b59c574d096056.svg","turk16",131,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","890f176729708ba49d27f3e76962f8ac.svg","turk16",132,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","5df2142231575d430b6d01717ba19839.svg","turk16",133,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","f7a846fb984c014b3fa11caf9620c122.svg","turk16",134,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","4d7e17683303dc6991ad5f594c6092b3.svg","turk16",135,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","681acce0fd80ceb1d0b9070116d7c76c.svg","turk16",136,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","f8d0f88c6543cf2489b7cb167ae798ec.svg","turk16",137,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","8d84dfde0833fb9db6e0ff85f4467448.svg","turk16",138,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
21,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.25","line-0.67222-cluster-0.92418","17, 8","4480cea2931d2792936d6a34c0e8a5c6.svg","turk16",139,"set-21-k-3-sdline-0.45-sdgroup-0.25",0
22,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","a99157789fa93706307ddb2a731964b0.svg","turk16",160,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","9bed9799f349d6b3c5f15501a87576d0.svg","turk16",161,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","1f0e8e64a2587af80c2984148ef56600.svg","turk16",162,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","2f60173b76659bb4315ec0dd1b50b7cf.svg","turk16",163,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","1b4491b66980539a3d929485874ac41a.svg","turk16",164,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","fc967522c525a9f49b26dee713028f8b.svg","turk16",165,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","0076ac6d078efb6edaa5f35a159ffb85.svg","turk16",166,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","1797a802c35ab7faaf9b51a07f32f7e9.svg","turk16",167,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","88516fef8f5ae397a81095854c6773ae.svg","turk16",168,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
22,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.30","line-0.59653-cluster-0.89774","19, 11","ab64bc179ecf06467fc89ba965fd0479.svg","turk16",169,"set-22-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","626245137ba49b63af5da64ad002e192.svg","turk16",160,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","d0bf81169e7fb87261f148961949664b.svg","turk16",161,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","899bc5bfa2b8831f2cf3bf99f5830fc4.svg","turk16",162,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","72af0f69d59f39d6b36e6a2314542423.svg","turk16",163,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","181e956012f66ec25aa092d1887d899c.svg","turk16",164,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-colorShapeEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","fdd6564fb5937b4238c49d5c65fa935d.svg","turk16",165,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-trend","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","886af02d516baf0d5dbb448cbc43e9bb.svg","turk16",166,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-trendError","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","60a8307a0e42ba4dd2f3f62a28e397b5.svg","turk16",167,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-colorTrend","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","458c3da81f4eb6eb4d69adce1f796b81.svg","turk16",168,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
23,3,"turk16-colorEllipseTrendError","k-3-sdline-0.45-sdgroup-0.30","line-0.62110-cluster-0.89470","5, 18","44bdcda837d9cab18a2793e3d6e4f650.svg","turk16",169,"set-23-k-3-sdline-0.45-sdgroup-0.30",0
24,3,"turk16-plain","k-3-sdline-0.45-sdgroup-0.30","line-0.65094-cluster-0.88871","16, 18","450439a2d749e5c59643d51487029221.svg","turk16",160,"set-24-k-3-sdline-0.45-sdgroup-0.30",0
24,3,"turk16-color","k-3-sdline-0.45-sdgroup-0.30","line-0.65094-cluster-0.88871","16, 18","325967961a1ffd64c12503457bf5f9c9.svg","turk16",161,"set-24-k-3-sdline-0.45-sdgroup-0.30",0
24,3,"turk16-shape","k-3-sdline-0.45-sdgroup-0.30","line-0.65094-cluster-0.88871","16, 18","6e5668e08c915692f9f2a446e3c8e50f.svg","turk16",162,"set-24-k-3-sdline-0.45-sdgroup-0.30",0
24,3,"turk16-colorShape","k-3-sdline-0.45-sdgroup-0.30","line-0.65094-cluster-0.88871","16, 18","28f710d1cdf13e3fe30cd0f528cddc79.svg","turk16",163,"set-24-k-3-sdline-0.45-sdgroup-0.30",0
24,3,"turk16-colorEllipse","k-3-sdline-0.45-sdgroup-0.30","line-0.65094-cluster-0.88871","16, 18","338b70e1b303660a99144cfcc4039135.svg","turk16",164,"set-24-k-3-sdline-0.45-sdgroup-0.30",0
