"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name","trial"
19,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.25","line-0.84580-cluster-0.91407","1, 9","45c3413cd068c042437ae545ce6668dc.svg","turk16",118,"set-2-k-3-sdline-0.25-sdgroup-0.25",0
20,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.25","line-0.84580-cluster-0.91407","1, 9","a7a3e7421ba0b594d7db8d2418af3f22.svg","turk16",119,"set-2-k-3-sdline-0.25-sdgroup-0.25",0
21,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","c08ad88730f0f302d2f2aaece7081cb5.svg","turk16",110,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
22,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","8690ce86082abe2755c41dd63c8315e1.svg","turk16",111,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
23,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","2ac99df91966b52c6a009a282bee22e8.svg","turk16",112,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
24,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","d4ed2485e76814d0bbad4041cd2b26f5.svg","turk16",113,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
25,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","fe6fc9871798861b9a20e2d07a473888.svg","turk16",114,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
26,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","bd580c74bdfa0644e76f6ba3c273f905.svg","turk16",115,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
27,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","6dc937c4d6aa0f67d3add767d96c1af7.svg","turk16",116,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
28,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","c1e4a21e6bf0277d0b72664c34f49685.svg","turk16",117,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
29,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","9ba3e9ca88bf7b94f19d48124c263794.svg","turk16",118,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
30,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.25","line-0.85791-cluster-0.92514","14, 4","4c9b5ac34d201355acc0536a6229ef83.svg","turk16",119,"set-3-k-3-sdline-0.25-sdgroup-0.25",0
31,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","6df50d288f62e573470bc93f1e777204.svg","turk16",140,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
32,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","bf2ac804482e509fe49f31f23458b0ff.svg","turk16",141,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
33,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","3ce9807412241b0e2d2d78e6cab2d213.svg","turk16",142,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
34,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","4c01b631380e0eb08a2efa6ce2334d91.svg","turk16",143,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
35,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","65456c1f56fdfdc08410fc299c073e46.svg","turk16",144,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
36,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","3f50693a5c9a1ce003d7dafa785d994c.svg","turk16",145,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
37,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","55f289f97339904e3c737599d227cd0a.svg","turk16",146,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
38,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","d658bb724ad493d16aa12e52a19e5bd9.svg","turk16",147,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
39,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","87cc8f4925f93e405fc8a347c9f9f8fe.svg","turk16",148,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
40,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.30","line-0.85488-cluster-0.87696","12, 9","302017fdf766c244a5987833bfadc4b3.svg","turk16",149,"set-4-k-3-sdline-0.25-sdgroup-0.30",0
41,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","8ca24f0ef7c9bb3a607e48592e44940b.svg","turk16",140,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
42,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","cb4bb4a7141622de4e671f84f2e6943f.svg","turk16",141,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
43,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","de120f4ef0529af23c1ee274d9d7f1d9.svg","turk16",142,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
44,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","010d4510e3d00ceafc97a9cc02715bd9.svg","turk16",143,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
45,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","a4c46de9266b0d2ead3df5ac1ca1db57.svg","turk16",144,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
46,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","d67bc955c41b5eeec0c80eefe8487456.svg","turk16",145,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
47,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","81e80b5ad3cf81d3a3ae93c181b4f55e.svg","turk16",146,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
48,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","22bbabfb09460c9f6a0bc8b3c6553c21.svg","turk16",147,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
49,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","bc170c7687e39cc898317129c5700a83.svg","turk16",148,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
50,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.30","line-0.85496-cluster-0.88152","19, 12","7531bda60d632f7469429cb350328f4b.svg","turk16",149,"set-5-k-3-sdline-0.25-sdgroup-0.30",0
51,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","b01eecde9242f2a7fadddfc70e18b201.svg","turk16",140,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
52,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","20442a0f25b0da1a399d98ea58a4c5d6.svg","turk16",141,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
53,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","53a04fdff241eb3902159bb32c74ac79.svg","turk16",142,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
54,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","1fceecb88aa8ea2bb43ef718b1d35b2a.svg","turk16",143,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
55,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","d4f62c983a5bcedd6a481bc2bbea724f.svg","turk16",144,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
56,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","6124799ae36abec227f20ae04a5c4bc2.svg","turk16",145,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
57,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","a508d350493e37353822128a28690676.svg","turk16",146,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
58,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","cd8abfa800bb5839b6f5fddf16937af5.svg","turk16",147,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
59,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","fd61211ee99315e6f1810afefb7bc2e2.svg","turk16",148,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
60,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.30","line-0.83057-cluster-0.89883","1, 14","1686e7e985e8e9a1aaad72a42ec03cae.svg","turk16",149,"set-6-k-3-sdline-0.25-sdgroup-0.30",0
61,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","a5fa8cc145106b21d025067025d6175e.svg","turk16",170,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
62,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","bc87cff2fa39267da1b1e9a007b1ca08.svg","turk16",171,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
63,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","ac8e373520d0dd5bdf3b9994a5fe4b50.svg","turk16",172,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
64,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","3a6141a1169d08d6df2e7432e62a6e77.svg","turk16",173,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
65,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","1269635ed2620558462bd1609522bb8f.svg","turk16",174,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
66,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","69f80a54c55d332beeadc58f22e3aab9.svg","turk16",175,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
67,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","5073bc47f70bbd4d432bbe9ce9d6e382.svg","turk16",176,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
68,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","7590e5c4d2b3a26b63381086cb80911e.svg","turk16",177,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
69,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","b2b2838b0f4517c8ade0371d88daa985.svg","turk16",178,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
70,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.35","line-0.85476-cluster-0.84736","20, 13","5b08560b31feb563a3015835ecd5cb24.svg","turk16",179,"set-7-k-3-sdline-0.25-sdgroup-0.35",0
71,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","b14335afb17568db0c5ceefa26caf3b3.svg","turk16",170,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
72,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","114da4bf5be9237b23a804943df1f729.svg","turk16",171,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
73,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","224ee39d05b7ebb8b2db04b9feecd892.svg","turk16",172,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
74,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","f9f89fe6ea1cef854fc3aa1003c2497b.svg","turk16",173,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
75,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","bc50c6a22b7365e8e8ad873835a31a92.svg","turk16",174,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
76,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","fba5936e7b1b4eac81d0d9754826e235.svg","turk16",175,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
77,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","e5a8cac6e540068072c1049bf061c4e2.svg","turk16",176,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
78,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","1119e8422815488df25c954274929475.svg","turk16",177,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
79,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","39a5843acfc879fbd0009b5adf946fe7.svg","turk16",178,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
80,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.35","line-0.85811-cluster-0.83348","2, 15","7ebb4244962ef3676588a2ab6f17b636.svg","turk16",179,"set-8-k-3-sdline-0.25-sdgroup-0.35",0
81,3,"turk16-plain","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","7a969b2b983164f4c673a6ebeea3a3e6.svg","turk16",170,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
82,3,"turk16-color","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","a6f9e383a802d273679663a1147b64ef.svg","turk16",171,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
83,3,"turk16-shape","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","1d8e54380ac456457ccfd381fa6cc123.svg","turk16",172,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
84,3,"turk16-colorShape","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","70d8c2a32d43782cfd854e79c92161b0.svg","turk16",173,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
85,3,"turk16-colorEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","5f25b736138f09435ec9da5ff338c4b8.svg","turk16",174,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
86,3,"turk16-colorShapeEllipse","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","9d72a2c053f72f8596a5d45b57b6b527.svg","turk16",175,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
87,3,"turk16-trend","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","0c5732cdaa1a19a29c72d0c1b924de69.svg","turk16",176,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
88,3,"turk16-trendError","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","3ce035ab7a39f52ba653f0100fbfe29c.svg","turk16",177,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
89,3,"turk16-colorTrend","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","b6daee185cfac02160ec0903bdf759ef.svg","turk16",178,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
90,3,"turk16-colorEllipseTrendError","k-3-sdline-0.25-sdgroup-0.35","line-0.86715-cluster-0.82629","2, 11","d7ee67ea45582e4d2ed4f480deecc446.svg","turk16",179,"set-9-k-3-sdline-0.25-sdgroup-0.35",0
91,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","6d1d2a15cfb93e6e2d3bdf3a651d165f.svg","turk16",120,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
92,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","956074127087c316664bc35e152354f5.svg","turk16",121,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
93,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","1433316985c321ffa27513232194e443.svg","turk16",122,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
94,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","65d8718810987b4e84fd869044ae5a1b.svg","turk16",123,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
95,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","5563d08beea07923fd83b4a236f60166.svg","turk16",124,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
96,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","2d40a4d2c43f19b05f607bd671856ecb.svg","turk16",125,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
97,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","947867b2b75c347c142c3ed53aae9192.svg","turk16",126,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
98,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","87664b973fcce3957b9a0377fe34023b.svg","turk16",127,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
99,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","5f739758504e9d2092fe6566e83d4c35.svg","turk16",128,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
100,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.25","line-0.77210-cluster-0.91772","4, 1","0923fcec5b3ac175f75e6730f68f3672.svg","turk16",129,"set-10-k-3-sdline-0.35-sdgroup-0.25",0
101,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","a472cca162d18efaca4b134a6818b793.svg","turk16",120,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
102,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","8bd4e0aeb38228f04aeba9af2f0ced7d.svg","turk16",121,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
103,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","02af328af66f9d6d8cb3d2bdd68a2ba6.svg","turk16",122,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
104,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","c79fa5086db834fc6d9b8f82a729527d.svg","turk16",123,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
105,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","2729176a63e8c6820fa45a89f86615a8.svg","turk16",124,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
106,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","2f2ef43ec3304be3a8ec9cef77afacd4.svg","turk16",125,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
107,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","be5729ffc16c80ec092bec5cb25405ca.svg","turk16",126,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
108,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","da89df520f5e64ee5721dbafdeceaf2e.svg","turk16",127,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
109,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","bab90c79ca2e4cbb14224fc98fe70f71.svg","turk16",128,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
110,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.25","line-0.77731-cluster-0.91689","18, 13","d19b0c64b1d6be5379391afe15045163.svg","turk16",129,"set-11-k-3-sdline-0.35-sdgroup-0.25",0
111,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","bab10c93c36ff910a8a93da521aecb86.svg","turk16",120,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
112,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","e103010e223b765da7841ec07a9567e3.svg","turk16",121,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
113,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","7570cee5c0519afcf17d6a893bef6a4e.svg","turk16",122,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
114,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","314dccb48f10c68c5fa1ed1ea9269849.svg","turk16",123,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
115,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","5331dca2dcc3e53c027201c7c0a5de7d.svg","turk16",124,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
116,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","28da552f8280dec814bd2fc2a390c34b.svg","turk16",125,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
117,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","7c87598202230d94443a5ae511fe749c.svg","turk16",126,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
118,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","0636bb5b6e605eba0b61211186e18aac.svg","turk16",127,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
119,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","9d370a7ef0514b37ef81ef358c955f7b.svg","turk16",128,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
120,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.25","line-0.78129-cluster-0.91635","16, 1","f25271b6f4af631380053f5119e4e9db.svg","turk16",129,"set-12-k-3-sdline-0.35-sdgroup-0.25",0
121,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","166f38e0b434a4f8b058e07b31d2e920.svg","turk16",150,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
122,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","2850d7b13e83514b3673aeb6ff9c63fd.svg","turk16",151,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
123,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","62513c1cb1bbf90a3210bf6c56f28ec3.svg","turk16",152,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
124,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","71fb7caa980b267a1ac0c7b4448443a7.svg","turk16",153,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
125,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","8f6c72891e5763a4fe83eb1eaa7dacc4.svg","turk16",154,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
126,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","87647fa22b21134a8bd50274beec6bf9.svg","turk16",155,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
127,3,"turk16-trend","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","649351873015c87d5dd407b0b557dd6e.svg","turk16",156,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
128,3,"turk16-trendError","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","660a68a13360683cb90940bd3fa9c510.svg","turk16",157,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
129,3,"turk16-colorTrend","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","9542d1e1a9829b2987709e2f26518bcf.svg","turk16",158,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
130,3,"turk16-colorEllipseTrendError","k-3-sdline-0.35-sdgroup-0.30","line-0.72855-cluster-0.86744","15, 16","ccd27d2c882d687bb0a3cdad1323ce69.svg","turk16",159,"set-13-k-3-sdline-0.35-sdgroup-0.30",0
131,3,"turk16-plain","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","88ed8b4d3b10c6bdfe3aab690dfa9215.svg","turk16",150,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
132,3,"turk16-color","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","866be5680db11c2b72b5c897b5668aa8.svg","turk16",151,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
133,3,"turk16-shape","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","40690899cc8f89bca2af7552033f7ddb.svg","turk16",152,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
134,3,"turk16-colorShape","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","6aaca5fe2207bcfae70a132baee8b811.svg","turk16",153,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
135,3,"turk16-colorEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","d7a21270543d50c33f5c174257adf5cf.svg","turk16",154,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
136,3,"turk16-colorShapeEllipse","k-3-sdline-0.35-sdgroup-0.30","line-0.78780-cluster-0.89472","15, 19","02dcc1029a6d1692393f893037991c37.svg","turk16",155,"set-14-k-3-sdline-0.35-sdgroup-0.30",0
